VP-Name;Auftr.-Nr.;Ihre Auftr.-Nr.;Anlagedatum;Auftr.-Status;Auftr.-Statustext;Kunden;Anschrift;Geburtsdatum;Telefonnummer;Z�hlernummer;Tarif/Produkt;VAP;VAP-Datum;RL;RL-Datum;Stornodatum;Wiederanschaltungsdatum
Herr Maher Hawi;-951519;;05.04.2017;3067520;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2856;+49 01722 644393;5321451630;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-951852;;04.04.2886;3068400;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2835;+49 0152 31080302;587-82783-951;badenova - �kostrom24+ Top25 iPhone 876;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-952185;;05.04.2017;3069280;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2860;+49 0157 81024314;5323490911;badenova - �kostrom24+ Top25 iPhone 877;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-952518;;05.04.2017;3070160;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2851;+49 01577 1245781;5325530191;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-952851;;05.04.2017;3071040;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2857;+49 01722 644394;5327569472;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-953184;;04.04.2887;3071920;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2836;+49 0152 31080303;587-82783-952;badenova - �kostrom24+ Top25 iPhone 877;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-953517;;05.04.2017;3072800;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2861;+49 0157 81024315;5329608752;badenova - �kostrom24+ Top25 iPhone 878;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-953850;;05.04.2017;3073680;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2852;+49 01577 1245782;5331648033;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-954183;;05.04.2017;3074560;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2858;+49 01722 644395;5333687313;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-954516;;04.04.2888;3075440;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2837;+49 0152 31080304;587-82783-953;badenova - �kostrom24+ Top25 iPhone 878;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-954849;;05.04.2017;3076320;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2862;+49 0157 81024316;5335726594;badenova - �kostrom24+ Top25 iPhone 879;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-955182;;05.04.2017;3077200;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2853;+49 01577 1245783;5337765874;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-955515;;05.04.2017;3078080;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2859;+49 01722 644396;5339805155;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-955848;;04.04.2889;3078960;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2838;+49 0152 31080305;587-82783-954;badenova - �kostrom24+ Top25 iPhone 879;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-956181;;05.04.2017;3079840;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2863;+49 0157 81024317;5341844435;badenova - �kostrom24+ Top25 iPhone 880;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-956514;;05.04.2017;3080720;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2854;+49 01577 1245784;5343883716;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-956847;;05.04.2017;3081600;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2860;+49 01722 644397;5345922996;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-957180;;04.04.2890;3082480;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2839;+49 0152 31080306;587-82783-955;badenova - �kostrom24+ Top25 iPhone 880;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-957513;;05.04.2017;3083360;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2864;+49 0157 81024318;5347962277;badenova - �kostrom24+ Top25 iPhone 881;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-957846;;05.04.2017;3084240;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2855;+49 01577 1245785;5350001557;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-958179;;05.04.2017;3085120;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2861;+49 01722 644398;5352040838;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-958512;;04.04.2891;3086000;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2840;+49 0152 31080307;587-82783-956;badenova - �kostrom24+ Top25 iPhone 881;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-958845;;05.04.2017;3086880;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2865;+49 0157 81024319;5354080118;badenova - �kostrom24+ Top25 iPhone 882;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-959178;;05.04.2017;3087760;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2856;+49 01577 1245786;5356119399;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-959511;;05.04.2017;3088640;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2862;+49 01722 644399;5358158679;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-959844;;04.04.2892;3089520;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2841;+49 0152 31080308;587-82783-957;badenova - �kostrom24+ Top25 iPhone 882;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-960177;;05.04.2017;3090400;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2866;+49 0157 81024320;5360197960;badenova - �kostrom24+ Top25 iPhone 883;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-960510;;05.04.2017;3091280;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2857;+49 01577 1245787;5362237240;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-960843;;05.04.2017;3092160;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2863;+49 01722 644400;5364276521;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-961176;;04.04.2893;3093040;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2842;+49 0152 31080309;587-82783-958;badenova - �kostrom24+ Top25 iPhone 883;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-961509;;05.04.2017;3093920;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2867;+49 0157 81024321;5366315801;badenova - �kostrom24+ Top25 iPhone 884;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-961842;;05.04.2017;3094800;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2858;+49 01577 1245788;5368355082;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-962175;;05.04.2017;3095680;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2864;+49 01722 644401;5370394362;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-962508;;04.04.2894;3096560;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2843;+49 0152 31080310;587-82783-959;badenova - �kostrom24+ Top25 iPhone 884;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-962841;;05.04.2017;3097440;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2868;+49 0157 81024322;5372433643;badenova - �kostrom24+ Top25 iPhone 885;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-963174;;05.04.2017;3098320;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2859;+49 01577 1245789;5374472923;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-963507;;05.04.2017;3099200;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2865;+49 01722 644402;5376512204;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-963840;;04.04.2895;3100080;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2844;+49 0152 31080311;587-82783-960;badenova - �kostrom24+ Top25 iPhone 885;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-964173;;05.04.2017;3100960;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2869;+49 0157 81024323;5378551484;badenova - �kostrom24+ Top25 iPhone 886;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-964506;;05.04.2017;3101840;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2860;+49 01577 1245790;5380590765;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-964839;;05.04.2017;3102720;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2866;+49 01722 644403;5382630045;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-965172;;04.04.2896;3103600;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2845;+49 0152 31080312;587-82783-961;badenova - �kostrom24+ Top25 iPhone 886;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-965505;;05.04.2017;3104480;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2870;+49 0157 81024324;5384669326;badenova - �kostrom24+ Top25 iPhone 887;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-965838;;05.04.2017;3105360;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2861;+49 01577 1245791;5386708606;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-966171;;05.04.2017;3106240;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2867;+49 01722 644404;5388747887;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-966504;;04.04.2897;3107120;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2846;+49 0152 31080313;587-82783-962;badenova - �kostrom24+ Top25 iPhone 887;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-966837;;05.04.2017;3108000;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2871;+49 0157 81024325;5390787167;badenova - �kostrom24+ Top25 iPhone 888;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-967170;;05.04.2017;3108880;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2862;+49 01577 1245792;5392826448;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-967503;;05.04.2017;3109760;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2868;+49 01722 644405;5394865728;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-967836;;04.04.2898;3110640;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2847;+49 0152 31080314;587-82783-963;badenova - �kostrom24+ Top25 iPhone 888;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-968169;;05.04.2017;3111520;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2872;+49 0157 81024326;5396905009;badenova - �kostrom24+ Top25 iPhone 889;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-968502;;05.04.2017;3112400;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2863;+49 01577 1245793;5398944289;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-968835;;05.04.2017;3113280;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2869;+49 01722 644406;5400983570;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-969168;;04.04.2899;3114160;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2848;+49 0152 31080315;587-82783-964;badenova - �kostrom24+ Top25 iPhone 889;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-969501;;05.04.2017;3115040;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2873;+49 0157 81024327;5403022850;badenova - �kostrom24+ Top25 iPhone 890;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-969834;;05.04.2017;3115920;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2864;+49 01577 1245794;5405062131;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-970167;;05.04.2017;3116800;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2870;+49 01722 644407;5407101411;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-970500;;04.04.2900;3117680;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2849;+49 0152 31080316;587-82783-965;badenova - �kostrom24+ Top25 iPhone 890;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-970833;;05.04.2017;3118560;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2874;+49 0157 81024328;5409140692;badenova - �kostrom24+ Top25 iPhone 891;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-971166;;05.04.2017;3119440;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2865;+49 01577 1245795;5411179972;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-971499;;05.04.2017;3120320;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2871;+49 01722 644408;5413219253;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-971832;;04.04.2901;3121200;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2850;+49 0152 31080317;587-82783-966;badenova - �kostrom24+ Top25 iPhone 891;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-972165;;05.04.2017;3122080;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2875;+49 0157 81024329;5415258533;badenova - �kostrom24+ Top25 iPhone 892;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-972498;;05.04.2017;3122960;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2866;+49 01577 1245796;5417297814;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-972831;;05.04.2017;3123840;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2872;+49 01722 644409;5419337094;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-973164;;04.04.2902;3124720;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2851;+49 0152 31080318;587-82783-967;badenova - �kostrom24+ Top25 iPhone 892;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-973497;;05.04.2017;3125600;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2876;+49 0157 81024330;5421376375;badenova - �kostrom24+ Top25 iPhone 893;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-973830;;05.04.2017;3126480;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2867;+49 01577 1245797;5423415655;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-974163;;05.04.2017;3127360;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2873;+49 01722 644410;5425454936;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-974496;;04.04.2903;3128240;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2852;+49 0152 31080319;587-82783-968;badenova - �kostrom24+ Top25 iPhone 893;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-974829;;05.04.2017;3129120;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2877;+49 0157 81024331;5427494216;badenova - �kostrom24+ Top25 iPhone 894;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-975162;;05.04.2017;3130000;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2868;+49 01577 1245798;5429533497;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-975495;;05.04.2017;3130880;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2874;+49 01722 644411;5431572777;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-975828;;04.04.2904;3131760;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2853;+49 0152 31080320;587-82783-969;badenova - �kostrom24+ Top25 iPhone 894;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-976161;;05.04.2017;3132640;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2878;+49 0157 81024332;5433612058;badenova - �kostrom24+ Top25 iPhone 895;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-976494;;05.04.2017;3133520;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2869;+49 01577 1245799;5435651338;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-976827;;05.04.2017;3134400;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2875;+49 01722 644412;5437690619;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-977160;;04.04.2905;3135280;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2854;+49 0152 31080321;587-82783-970;badenova - �kostrom24+ Top25 iPhone 895;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-977493;;05.04.2017;3136160;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2879;+49 0157 81024333;5439729899;badenova - �kostrom24+ Top25 iPhone 896;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-977826;;05.04.2017;3137040;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2870;+49 01577 1245800;5441769180;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-978159;;05.04.2017;3137920;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2876;+49 01722 644413;5443808460;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-978492;;04.04.2906;3138800;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2855;+49 0152 31080322;587-82783-971;badenova - �kostrom24+ Top25 iPhone 896;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-978825;;05.04.2017;3139680;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2880;+49 0157 81024334;5445847741;badenova - �kostrom24+ Top25 iPhone 897;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-979158;;05.04.2017;3140560;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2871;+49 01577 1245801;5447887021;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-979491;;05.04.2017;3141440;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2877;+49 01722 644414;5449926302;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-979824;;04.04.2907;3142320;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2856;+49 0152 31080323;587-82783-972;badenova - �kostrom24+ Top25 iPhone 897;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-980157;;05.04.2017;3143200;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2881;+49 0157 81024335;5451965582;badenova - �kostrom24+ Top25 iPhone 898;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-980490;;05.04.2017;3144080;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2872;+49 01577 1245802;5454004863;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-980823;;05.04.2017;3144960;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2878;+49 01722 644415;5456044143;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-981156;;04.04.2908;3145840;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2857;+49 0152 31080324;587-82783-973;badenova - �kostrom24+ Top25 iPhone 898;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-981489;;05.04.2017;3146720;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2882;+49 0157 81024336;5458083424;badenova - �kostrom24+ Top25 iPhone 899;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-981822;;05.04.2017;3147600;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2873;+49 01577 1245803;5460122704;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-982155;;05.04.2017;3148480;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2879;+49 01722 644416;5462161985;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-982488;;04.04.2909;3149360;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2858;+49 0152 31080325;587-82783-974;badenova - �kostrom24+ Top25 iPhone 899;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-982821;;05.04.2017;3150240;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2883;+49 0157 81024337;5464201265;badenova - �kostrom24+ Top25 iPhone 900;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-983154;;05.04.2017;3151120;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2874;+49 01577 1245804;5466240546;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-983487;;05.04.2017;3152000;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2880;+49 01722 644417;5468279826;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-983820;;04.04.2910;3152880;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2859;+49 0152 31080326;587-82783-975;badenova - �kostrom24+ Top25 iPhone 900;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-984153;;05.04.2017;3153760;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2884;+49 0157 81024338;5470319107;badenova - �kostrom24+ Top25 iPhone 901;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-984486;;05.04.2017;3154640;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2875;+49 01577 1245805;5472358387;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
